,ret
2000-12-14,0.0002337301587300722
2000-12-15,0.00023214285714279193
2000-12-18,0.000229365079365218
2000-12-19,0.00022857142857146684
2000-12-20,0.00022460317460315515
2000-12-21,0.00020793650793660134
2000-12-22,0.0002035714285715251
2000-12-26,0.00022261904761911033
2000-12-27,0.00022182539682535918
2000-12-28,0.00022658730158719997
2000-12-29,0.00022738095238095113
2001-01-02,0.00022579365079344882
2001-01-03,0.0002194444444445498
2001-01-04,0.00020753968253961474
2001-01-05,0.00019801587301593315
2001-01-08,0.00020079365079372913
2001-01-09,0.00020238095238123144
2001-01-10,0.00020436507936505421
2001-01-11,0.00020515873015880537
2001-01-12,0.00020595238095233448
2001-01-16,0.0002071428571428502
2001-01-17,0.00020714285714307223
2001-01-18,0.00020396825396828966
2001-01-19,0.0002023809523810094
2001-01-22,0.00020277777777777395
2001-01-23,0.0002023809523810094
2001-01-24,0.00020396825396828966
2001-01-25,0.00020396825396828966
2001-01-26,0.00019999999999997797
2001-01-29,0.00019801587301593315
2001-01-30,0.00019404761904762147
2001-01-31,0.00019285714285710576
2001-02-01,0.0001932539682538703
2001-02-02,0.00019563492063490173
2001-02-05,0.00019682539682541744
2001-02-06,0.0001960317460316663
2001-02-07,0.00019603174603144424
2001-02-08,0.0001964285714286529
2001-02-09,0.00019563492063490173
2001-02-12,0.00019563492063490173
2001-02-13,0.00019523809523835922
2001-02-14,0.0001960317460316663
2001-02-15,0.0001964285714286529
2001-02-16,0.00019404761904762147
2001-02-20,0.00019523809523813718
2001-02-21,0.00019404761904762147
2001-02-22,0.0001936507936508569
2001-02-23,0.00018928571428578067
2001-02-26,0.00018690476190474925
2001-02-27,0.0001865079365079847
2001-02-28,0.0001876984126985004
2001-03-01,0.0001873015873015138
2001-03-02,0.0001873015873015138
2001-03-05,0.0001865079365079847
2001-03-06,0.00018531746031746898
2001-03-07,0.0001813492063491573
2001-03-08,0.00018095238095239274
2001-03-09,0.00018293650793643756
2001-03-12,0.00018015873015841954
2001-03-13,0.0001801587301586416
2001-03-14,0.00017579365079356535
2001-03-15,0.00017500000000003624
2001-03-16,0.00017579365079356535
2001-03-19,0.0001753968253968008
2001-03-20,0.00017380952380952053
2001-03-21,0.00016706349206341287
2001-03-22,0.000165079365079146
2001-03-23,0.0001662698412701058
2001-03-26,0.0001662698412696617
2001-03-27,0.00016825396825392858
2001-03-28,0.00016785714285716402
2001-03-29,0.00016746031746039947
2001-03-30,0.0001666666666666483
2001-04-02,0.00016349206349230982
2001-04-03,0.0001607142857142918
2001-04-04,0.00015873015873024698
2001-04-05,0.00015912698412701154
2001-04-06,0.00015277777777789048
2001-04-09,0.00015238095238090388
2001-04-10,0.00015277777777766843
2001-04-11,0.00015793650793649583
2001-04-12,0.0001555555555554644
2001-04-16,0.0001607142857142918
2001-04-17,0.0001595238095237761
2001-04-18,0.00015158730158737477
2001-04-19,0.0001500000000000945
2001-04-20,0.00014603174603178282
2001-04-23,0.00014523809523803166
2001-04-24,0.00014722222222229853
2001-04-25,0.0001488095238095788
2001-04-26,0.0001484126984125922
2001-04-27,0.0001492063492065654
2001-04-30,0.00015317460317465503
2001-05-01,0.00015198412698413932
2001-05-02,0.00015079365079340157
2001-05-03,0.0001488095238095788
2001-05-04,0.0001448412698412671
2001-05-07,0.00014484126984148915
2001-05-08,0.0001436507936507514
2001-05-09,0.00014444444444450255
2001-05-10,0.00014523809523803166
2001-05-11,0.00014642857142854737
2001-05-14,0.00014404761904751595
2001-05-15,0.00014087301587295542
2001-05-16,0.00013849206349214604
2001-05-17,0.00013849206349214604
2001-05-18,0.0001400793650794263
2001-05-21,0.00014166666666670658
2001-05-22,0.00014126984126994202
2001-05-23,0.00014126984126994202
2001-05-24,0.00014365079365052935
2001-05-25,0.00014206349206347113
2001-05-29,0.00014404761904751595
2001-05-30,0.00014285714285722229
2001-05-31,0.00014087301587295542
2001-06-01,0.00014246031746023569
2001-06-04,0.00014285714285700024
2001-06-05,0.00014087301587317747
2001-06-06,0.00014047619047619087
2001-06-07,0.00014087301587295542
2001-06-08,0.00014126984126994202
2001-06-11,0.0001396825396824397
2001-06-12,0.00013809523809515944
2001-06-13,0.0001376984126983949
2001-06-14,0.00013809523809515944
2001-06-15,0.00013650793650787918
2001-06-18,0.00013650793650787918
2001-06-19,0.00013611111111111462
2001-06-20,0.00013531746031736347
2001-06-21,0.00013611111111111462
2001-06-22,0.0001337301587300832
2001-06-25,0.0001341269841270698
2001-06-26,0.0001341269841270698
2001-06-27,0.00013650793650787918
2001-06-28,0.00014126984126994202
2001-06-29,0.00014166666666670658
2001-07-02,0.00014246031746001364
2001-07-03,0.00014206349206347113
2001-07-05,0.00014166666666670658
2001-07-06,0.00014087301587317747
2001-07-09,0.00014166666666670658
2001-07-10,0.00014087301587295542
2001-07-11,0.0001388888888889106
2001-07-12,0.0001396825396824397
2001-07-13,0.00014047619047596882
2001-07-16,0.00014126984126994202
2001-07-17,0.00014007936507964835
2001-07-18,0.00013730158730163033
2001-07-19,0.0001376984126983949
2001-07-20,0.00013690476190486578
2001-07-23,0.0001380952380949374
2001-07-24,0.00013809523809515944
2001-07-25,0.00013809523809515944
2001-07-26,0.00013809523809515944
2001-07-27,0.0001376984126983949
2001-07-30,0.00013849206349214604
2001-07-31,0.00013730158730163033
2001-08-01,0.00013690476190486578
2001-08-02,0.00013690476190464373
2001-08-03,0.00013650793650787918
2001-08-06,0.00013650793650810122
2001-08-07,0.00013650793650787918
2001-08-08,0.00013531746031714142
2001-08-09,0.00013412698412729185
2001-08-10,0.0001333333333335407
2001-08-13,0.0001337301587300832
2001-08-14,0.00013293650793633205
2001-08-15,0.0001329365079365541
2001-08-16,0.00013174603174603838
2001-08-17,0.00013055555555552267
2001-08-20,0.00013253968253978954
2001-08-21,0.00013134920634927383
2001-08-22,0.00013134920634927383
2001-08-23,0.00013214285714280294
2001-08-24,0.0001329365079365541
2001-08-27,0.0001337301587300832
2001-08-28,0.00013214285714280294
2001-08-29,0.00013253968253978954
2001-08-30,0.00013055555555552267
2001-08-31,0.00013095238095228723
2001-09-04,0.00013333333333331865
2001-09-05,0.00013214285714280294
2001-09-06,0.00012976190476199356
2001-09-07,0.0001269841269841976
2001-09-10,0.000126587301587211
2001-09-17,0.00010079365079374014
2001-09-18,9.64285714286639e-05
2001-09-19,8.531746031770204e-05
2001-09-20,8.650793650799571e-05
2001-09-21,8.769841269851142e-05
2001-09-24,9.246031746057426e-05
2001-09-25,9.325396825388133e-05
2001-09-26,9.246031746035221e-05
2001-09-27,9.246031746035221e-05
2001-09-28,9.325396825365928e-05
2001-10-01,9.206349206358766e-05
2001-10-02,8.809523809527597e-05
2001-10-03,8.690476190453822e-05
2001-10-04,8.611111111100911e-05
2001-10-05,8.531746031770204e-05
2001-10-08,8.531746031748e-05
2001-10-09,8.650793650799571e-05
2001-10-10,8.650793650821775e-05
2001-10-11,8.849206349181848e-05
2001-10-12,8.769841269851142e-05
2001-10-15,8.769841269851142e-05
2001-10-16,8.650793650799571e-05
2001-10-17,8.650793650799571e-05
2001-10-18,8.531746031748e-05
2001-10-19,8.531746031748e-05
2001-10-22,8.650793650799571e-05
2001-10-23,8.571428571424455e-05
2001-10-24,8.452380952372884e-05
2001-10-25,8.333333333343518e-05
2001-10-26,8.333333333343518e-05
2001-10-29,8.134920634916831e-05
2001-10-30,7.976190476188805e-05
2001-10-31,7.9761904761666e-05
2001-11-01,8.01587301586526e-05
2001-11-02,7.817460317460778e-05
2001-11-05,7.817460317460778e-05
2001-11-06,7.222222222225128e-05
2001-11-07,7.023809523798441e-05
2001-11-08,7.182539682548672e-05
2001-11-09,7.142857142850012e-05
2001-11-12,7.142857142827808e-05
2001-11-13,7.182539682570876e-05
2001-11-14,7.301587301578039e-05
2001-11-15,7.46031746032827e-05
2001-11-16,7.579365079357636e-05
2001-11-19,7.53968253968118e-05
2001-11-20,7.579365079357636e-05
2001-11-21,7.6190476190785e-05
2001-11-23,7.579365079357636e-05
2001-11-26,7.698412698409207e-05
2001-11-27,7.46031746032827e-05
2001-11-28,7.301587301578039e-05
2001-11-29,7.023809523798441e-05
2001-11-30,6.94444444444553e-05
2001-12-03,6.94444444444553e-05
2001-12-04,6.785714285695299e-05
2001-12-05,6.904761904769074e-05
2001-12-06,6.825396825393959e-05
2001-12-07,6.587301587268612e-05
2001-12-10,6.666666666665932e-05
2001-12-11,6.468253968283655e-05
2001-12-12,6.507936507937906e-05
2001-12-13,6.587301587268612e-05
2001-12-14,6.746031746041048e-05
2001-12-17,6.785714285717503e-05
2001-12-18,6.666666666665932e-05
2001-12-19,6.587301587290817e-05
2001-12-20,6.587301587290817e-05
2001-12-21,6.666666666665932e-05
2001-12-24,6.706349206364592e-05
2001-12-26,6.825396825393959e-05
2001-12-27,6.785714285717503e-05
2001-12-28,6.706349206342388e-05
2001-12-31,6.785714285717503e-05
2002-01-02,6.785714285717503e-05
2002-01-03,6.746031746041048e-05
2002-01-04,6.706349206342388e-05
2002-01-07,6.587301587290817e-05
2002-01-08,6.547619047614361e-05
2002-01-09,6.547619047614361e-05
2002-01-10,6.547619047614361e-05
2002-01-11,6.150793650783193e-05
2002-01-14,6.150793650783193e-05
2002-01-15,6.230158730158308e-05
2002-01-16,6.269841269834764e-05
2002-01-17,6.388888888886335e-05
2002-01-18,6.309523809533424e-05
2002-01-22,6.587301587290817e-05
2002-01-23,6.666666666688137e-05
2002-01-24,6.706349206342388e-05
2002-01-25,6.706349206342388e-05
2002-01-28,6.746031746063252e-05
2002-01-29,6.706349206342388e-05
2002-01-30,6.825396825371755e-05
2002-01-31,6.865079365070414e-05
2002-02-01,6.865079365070414e-05
2002-02-04,6.90476190474687e-05
2002-02-05,6.865079365092619e-05
2002-02-06,6.785714285717503e-05
2002-02-07,6.746031746041048e-05
2002-02-08,6.746031746041048e-05
2002-02-11,6.746031746041048e-05
2002-02-12,6.825396825371755e-05
2002-02-13,6.865079365070414e-05
2002-02-14,6.825396825393959e-05
2002-02-15,6.785714285717503e-05
2002-02-19,6.785714285695299e-05
2002-02-20,6.865079365070414e-05
2002-02-21,6.865079365070414e-05
2002-02-22,6.86507936504821e-05
2002-02-25,6.904761904769074e-05
2002-02-26,6.904761904769074e-05
2002-02-27,6.904761904769074e-05
2002-02-28,6.984126984121986e-05
2002-03-01,6.904761904769074e-05
2002-03-04,6.984126984121986e-05
2002-03-05,7.023809523798441e-05
2002-03-06,6.944444444423326e-05
2002-03-07,6.94444444444553e-05
2002-03-08,7.023809523798441e-05
2002-03-11,7.142857142850012e-05
2002-03-12,7.182539682548672e-05
2002-03-13,7.103174603173557e-05
2002-03-14,7.222222222225128e-05
2002-03-15,7.222222222225128e-05
2002-03-18,7.261904761901583e-05
2002-03-19,7.222222222225128e-05
2002-03-20,7.182539682548672e-05
2002-03-21,7.142857142850012e-05
2002-03-22,7.142857142850012e-05
2002-03-25,7.103174603173557e-05
2002-03-26,7.063492063497101e-05
2002-03-27,7.063492063497101e-05
2002-03-28,6.984126984121986e-05
2002-04-01,0.0003835433819028289
2002-04-02,-0.004959257756333213
2002-04-03,-0.006291182128237538
2002-04-04,-0.003695225862434315
2002-04-05,0.00014895314578078356
2002-04-08,0.0018742394174937616
2002-04-09,-0.006202857434047471
2002-04-10,6.666666666665932e-05
2002-04-11,6.706349206342388e-05
2002-04-12,6.666666666665932e-05
2002-04-15,6.666666666665932e-05
2002-04-16,6.785714285717503e-05
2002-04-17,6.746031746041048e-05
2002-04-18,6.706349206342388e-05
2002-04-19,6.746031746041048e-05
2002-04-22,6.706349206320183e-05
2002-04-23,6.746031746041048e-05
2002-04-24,6.706349206342388e-05
2002-04-25,6.785714285717503e-05
2002-04-26,6.825396825371755e-05
2002-04-29,6.904761904769074e-05
2002-04-30,6.904761904769074e-05
2002-05-01,6.904761904769074e-05
2002-05-02,6.904761904769074e-05
2002-05-03,6.865079365070414e-05
2002-05-06,6.865079365070414e-05
2002-05-07,6.865079365070414e-05
2002-05-08,6.865079365092619e-05
2002-05-09,6.904761904769074e-05
2002-05-10,6.904761904769074e-05
2002-05-13,6.904761904769074e-05
2002-05-14,6.94444444444553e-05
2002-05-15,6.865079365070414e-05
2002-05-16,6.825396825393959e-05
2002-05-17,6.865079365070414e-05
2002-05-20,6.825396825393959e-05
2002-05-21,6.825396825393959e-05
2002-05-22,6.785714285717503e-05
2002-05-23,6.785714285717503e-05
2002-05-24,6.785714285717503e-05
2002-05-28,6.865079365070414e-05
2002-05-29,6.825396825371755e-05
2002-05-30,6.825396825393959e-05
2002-05-31,6.785714285717503e-05
2002-06-03,6.825396825393959e-05
2002-06-04,6.86507936504821e-05
2002-06-05,6.825396825393959e-05
2002-06-06,6.785714285717503e-05
2002-06-07,6.785714285717503e-05
2002-06-10,6.825396825393959e-05
2002-06-11,6.825396825393959e-05
2002-06-12,6.785714285717503e-05
2002-06-13,6.706349206320183e-05
2002-06-14,6.666666666665932e-05
2002-06-17,6.746031746041048e-05
2002-06-18,6.746031746041048e-05
2002-06-19,6.666666666665932e-05
2002-06-20,6.746031746041048e-05
2002-06-21,6.706349206342388e-05
2002-06-24,6.746031746041048e-05
2002-06-25,6.746031746041048e-05
2002-06-26,6.626984126989477e-05
2002-06-27,6.626984126967272e-05
2002-06-28,6.626984127011681e-05
2002-07-01,6.666666666665932e-05
2002-07-02,6.706349206342388e-05
2002-07-03,6.706349206342388e-05
2002-07-05,6.706349206342388e-05
2002-07-08,6.746031746041048e-05
2002-07-09,6.706349206342388e-05
2002-07-10,6.706349206342388e-05
2002-07-11,6.706349206320183e-05
2002-07-12,6.666666666688137e-05
2002-07-15,6.666666666643728e-05
2002-07-16,6.706349206342388e-05
2002-07-17,6.706349206342388e-05
2002-07-18,6.706349206320183e-05
2002-07-19,6.666666666665932e-05
2002-07-22,6.666666666665932e-05
2002-07-23,6.626984126989477e-05
2002-07-24,6.587301587290817e-05
2002-07-25,6.626984126989477e-05
2002-07-26,6.587301587290817e-05
2002-07-29,6.706349206342388e-05
2002-07-30,6.706349206342388e-05
2002-07-31,6.666666666665932e-05
2002-08-01,6.547619047614361e-05
2002-08-02,6.34920634920988e-05
2002-08-05,6.388888888886335e-05
2002-08-06,6.42857142856279e-05
2002-08-07,6.190476190481853e-05
2002-08-08,6.309523809533424e-05
2002-08-09,6.309523809533424e-05
2002-08-12,6.507936507937906e-05
2002-08-13,6.349206349187675e-05
2002-08-14,6.388888888886335e-05
2002-08-15,6.309523809533424e-05
2002-08-16,6.30952380951122e-05
2002-08-19,6.46825396826145e-05
2002-08-20,6.309523809533424e-05
2002-08-21,6.34920634920988e-05
2002-08-22,6.42857142856279e-05
2002-08-23,6.42857142856279e-05
2002-08-26,6.507936507937906e-05
2002-08-27,6.547619047592157e-05
2002-08-28,6.507936507937906e-05
2002-08-29,6.547619047636566e-05
2002-08-30,6.587301587290817e-05
2002-09-03,6.388888888886335e-05
2002-09-04,6.34920634920988e-05
2002-09-05,6.269841269834764e-05
2002-09-06,6.46825396826145e-05
2002-09-09,6.587301587290817e-05
2002-09-10,6.547619047614361e-05
2002-09-11,6.587301587290817e-05
2002-09-12,6.587301587313021e-05
2002-09-13,6.587301587290817e-05
2002-09-16,6.666666666665932e-05
2002-09-17,6.626984126989477e-05
2002-09-18,6.547619047614361e-05
2002-09-19,6.428571428584995e-05
2002-09-20,6.42857142856279e-05
2002-09-23,6.42857142856279e-05
2002-09-24,6.428571428540586e-05
2002-09-25,6.46825396826145e-05
2002-09-26,6.428571428584995e-05
2002-09-27,6.34920634920988e-05
2002-09-30,6.111111111106737e-05
2002-10-01,6.190476190481853e-05
2002-10-02,6.150793650783193e-05
2002-10-03,6.111111111106737e-05
2002-10-04,6.269841269834764e-05
2002-10-07,6.34920634920988e-05
2002-10-08,6.269841269856968e-05
2002-10-09,6.111111111106737e-05
2002-10-10,6.150793650783193e-05
2002-10-11,6.150793650760988e-05
2002-10-14,6.150793650783193e-05
2002-10-15,6.547619047614361e-05
2002-10-16,6.46825396826145e-05
2002-10-17,6.507936507937906e-05
2002-10-18,6.507936507937906e-05
2002-10-21,6.666666666665932e-05
2002-10-22,6.587301587290817e-05
2002-10-23,6.547619047614361e-05
2002-10-24,6.42857142856279e-05
2002-10-25,6.388888888886335e-05
2002-10-28,6.190476190481853e-05
2002-10-29,5.8730158730258e-05
2002-10-30,5.873015873003595e-05
2002-10-31,5.634920634922658e-05
2002-11-01,5.595238095246202e-05
2002-11-04,5.595238095246202e-05
2002-11-05,5.555555555547542e-05
2002-11-06,4.801587301583865e-05
2002-11-07,4.761904761885205e-05
2002-11-08,4.7619047619074095e-05
2002-11-11,4.761904761885205e-05
2002-11-12,4.761904761929614e-05
2002-11-13,4.722222222230954e-05
2002-11-14,4.7619047619074095e-05
2002-11-15,4.7619047619074095e-05
2002-11-18,4.801587301583865e-05
2002-11-19,4.722222222230954e-05
2002-11-20,4.7619047619074095e-05
2002-11-21,4.7619047619074095e-05
2002-11-22,4.801587301583865e-05
2002-11-25,4.8412698412603206e-05
2002-11-26,4.7619047619074095e-05
2002-11-27,4.801587301583865e-05
2002-11-29,4.7619047619074095e-05
2002-12-02,4.841269841238116e-05
2002-12-03,4.801587301583865e-05
2002-12-04,4.761904761929614e-05
2002-12-05,4.761904761885205e-05
2002-12-06,4.722222222230954e-05
2002-12-09,4.801587301583865e-05
2002-12-10,4.722222222230954e-05
2002-12-11,4.722222222230954e-05
2002-12-12,4.722222222230954e-05
2002-12-13,4.722222222230954e-05
2002-12-16,4.8015873015616606e-05
2002-12-17,4.7619047619074095e-05
2002-12-18,4.722222222230954e-05
2002-12-19,4.722222222230954e-05
2002-12-20,4.722222222230954e-05
2002-12-23,4.6428571428558385e-05
2002-12-24,4.6428571428558385e-05
2002-12-26,4.603174603179383e-05
2002-12-27,4.5238095238042675e-05
2002-12-30,4.7619047619074095e-05
2002-12-31,4.7619047619074095e-05
2003-01-02,4.7619047619074095e-05
2003-01-03,4.761904761929614e-05
2003-01-06,4.722222222230954e-05
2003-01-07,4.6428571428558385e-05
2003-01-08,4.6428571428558385e-05
2003-01-09,4.682539682532294e-05
2003-01-10,4.682539682532294e-05
2003-01-13,4.722222222230954e-05
2003-01-14,4.6428571428558385e-05
2003-01-15,4.682539682532294e-05
2003-01-16,4.603174603179383e-05
2003-01-17,4.603174603179383e-05
2003-01-21,4.6428571428558385e-05
2003-01-22,4.5634920635029275e-05
2003-01-23,4.5634920635029275e-05
2003-01-24,4.523809523782063e-05
2003-01-27,4.5634920635029275e-05
2003-01-28,4.603174603179383e-05
2003-01-29,4.603174603179383e-05
2003-01-30,4.603174603179383e-05
2003-01-31,4.603174603179383e-05
2003-02-03,4.603174603179383e-05
2003-02-04,4.5238095238042675e-05
2003-02-05,4.603174603179383e-05
2003-02-06,4.5634920635029275e-05
2003-02-07,4.5634920635029275e-05
2003-02-10,4.5634920635029275e-05
2003-02-11,4.603174603179383e-05
2003-02-12,4.603174603179383e-05
2003-02-13,4.5634920635029275e-05
2003-02-14,4.603174603179383e-05
2003-02-18,4.6428571428558385e-05
2003-02-19,4.603174603179383e-05
2003-02-20,4.6428571428558385e-05
2003-02-21,4.642857142878043e-05
2003-02-24,4.722222222230954e-05
2003-02-25,4.682539682532294e-05
2003-02-26,4.722222222230954e-05
2003-02-27,4.722222222230954e-05
2003-02-28,4.6825396825544985e-05
2003-03-03,-0.01825499485667037
2003-03-04,-0.0053633917946271925
2003-03-05,4.603174603179383e-05
2003-03-06,4.603174603179383e-05
2003-03-07,4.365079365076241e-05
2003-03-10,4.20634920632601e-05
2003-03-11,4.28571428572333e-05
2003-03-12,4.28571428572333e-05
2003-03-13,4.365079365076241e-05
2003-03-14,4.4047619047526965e-05
2003-03-17,4.484126984127812e-05
2003-03-18,4.4444444444513564e-05
2003-03-19,4.523809523826472e-05
2003-03-20,4.5634920635029275e-05
2003-03-21,4.6031746032015874e-05
2003-03-24,4.563492063480723e-05
2003-03-25,4.6031746032015874e-05
2003-03-26,4.6031746031571785e-05
2003-03-27,4.523809523826472e-05
2003-03-28,4.4444444444513564e-05
2003-03-31,4.4444444444513564e-05
2003-04-01,0.007116136830785491
2003-04-02,0.024953399725321512
2003-04-03,0.011775702643341823
2003-04-04,-0.015387606419831723
2003-04-07,0.0014136748253616993
2003-04-08,-0.0010854021375389378
2003-04-09,-0.021435404072391417
2003-04-10,0.011029525782878524
2003-04-11,-0.009283507762545828
2003-04-14,0.018507881672017223
