,ret
2007-12-13,-0.013405507338509315
2007-12-14,-0.014647318024708977
2007-12-17,-0.0272832804089308
2007-12-18,0.009755164000583738
2007-12-19,0.0034128298252134037
2007-12-20,0.014010849549344506
2007-12-21,0.028433263556487676
2007-12-24,0.009275597528825674
2007-12-26,0.009007200022429718
2007-12-27,-0.01762947726096631
2007-12-28,0.0043383097614930755
2007-12-31,-0.012998899975853795
2008-01-02,-0.0009060888638136033
2008-01-03,0.004763884722990941
2008-01-04,-0.029708557627230125
2008-01-07,-0.005382644257343916
2008-01-08,-0.005475557048092439
2008-01-09,0.008353296347620942
2008-01-10,0.007289305031927151
2008-01-11,-0.006732139848743324
2008-01-14,0.011569257068532401
2008-01-15,-0.019689840455185403
2008-01-16,-0.013732609881688007
2008-01-17,-0.008512567571778429
2008-01-18,0.0024879216734430276
2008-01-22,-0.01158522191361111
2008-01-23,0.0011207848677667887
2008-01-24,0.01715419594067158
2008-01-25,-0.010690614921061936
2008-01-28,0.010189615876719182
2008-01-29,-0.001319136565520851
2008-01-30,0.003586992485959506
2008-01-31,0.00322122993273366
2008-02-01,-0.007421808325787094
2008-02-04,-0.0008593864799228967
2008-02-05,-0.0051648093914798965
2008-02-06,0.004749518799738839
2008-02-07,0.003367720941116259
2008-02-08,0.004274686896827751
2008-02-11,0.0012644790765581337
2008-02-12,-0.007233358247048516
2008-02-13,0.0004632249624370033
2008-02-14,0.0010514787704727357
2008-02-15,-0.0019962583915480447
2008-02-19,0.00898927073115674
2008-02-20,0.006103991958655408
2008-02-21,9.272802461968155e-05
2008-02-22,0.0005632662594838855
2008-02-25,-0.0022949475842105604
2008-02-26,0.003572188699315193
2008-02-27,0.0039168363375639
2008-02-28,0.004403312149751093
2008-02-29,0.0007279255563830134
2008-03-03,0.0037178388504093274
2008-03-04,-0.007069973362546
2008-03-05,0.008872605198069206
2008-03-06,-0.004169156049156131
2008-03-07,-0.001381626380934975
2008-03-10,-0.0007273220942235481
2008-03-11,0.0004546244589733739
2008-03-12,0.003574801955797069
2008-03-13,0.004629828484794762
2008-03-14,0.0013028250196029934
2008-03-17,0.0016083705373217683
2008-03-18,-0.009131046265766551
2008-03-19,-0.011957096921319632
2008-03-20,-0.010945508461112863
2008-03-24,0.0007060468144239884
2008-03-25,0.009340679684357811
2008-03-26,0.0037852003435119297
2008-03-27,-0.0011533318422525252
2008-03-28,-0.005489631958498609
2008-03-31,-0.0051318117250295225
2008-04-01,-0.013052025440931425
2008-04-02,0.009040200211684946
2008-04-03,0.0005919985679649908
2008-04-04,0.0031063282965064776
2008-04-07,0.0034313139000692328
2008-04-08,-0.0029775928898563286
2008-04-09,0.007186759741812931
2008-04-10,-0.0018706852554014608
2008-04-11,-0.0016928832993265974
2008-04-14,-0.0006697904132603183
2008-04-15,0.002050659254071441
2008-04-16,0.0059356958969007945
2008-04-17,-0.002557667471190017
2008-04-18,-0.007058605644571503
2008-04-21,-0.0013273026505046248
2008-04-22,0.0001070933664095719
2008-04-23,-0.003838314400873122
2008-04-24,-0.0073690938314863175
2008-04-25,0.00022148690855283704
2008-04-28,0.001603663553293222
2008-04-29,-0.006958334673209721
2008-04-30,0.003186113356039133
2008-05-01,-0.01019518483480375
2008-05-02,0.0023323523085891917
2008-05-05,0.006593179684953654
2008-05-06,0.001429142275063855
2008-05-07,-0.003072326536344261
2008-05-08,0.0055222324128214595
2008-05-09,0.0007345262355882287
2008-05-12,-0.001602902172592846
2008-05-13,-0.006097361725150852
2008-05-14,-0.0006866025997542824
2008-05-15,0.0070081459813851055
2008-05-16,0.008111590243182532
2008-05-19,0.0011515358842049128
2008-05-20,0.0057928912385434295
2008-05-21,0.004057299227893552
2008-05-22,-0.0036445874826643854
2008-05-23,0.000992675042863267
2008-05-27,-0.007015455257840975
2008-05-28,-0.0007881944782699435
2008-05-29,-0.00996372225662523
2008-05-30,0.0036636902421129935
2008-06-02,-0.005508896079541414
2008-06-03,-0.008115323192430801
2008-06-04,0.004699075837035771
2008-06-05,0.011742377537486304
2008-06-06,-0.012498425559880455
2008-06-09,-0.004726492486367251
2008-06-10,-0.01359707176506253
2008-06-11,-0.008949011200398371
2008-06-12,-0.005017779929790023
2008-06-13,0.012622817845143519
2008-06-16,0.009253061015869646
2008-06-17,-0.0006188924475378776
2008-06-18,-0.003037099782840502
2008-06-19,0.009440058932661533
2008-06-20,-0.013625949459146858
2008-06-23,-0.014129687764976695
2008-06-24,-0.00037459108130599716
2008-06-25,0.006365864058602844
2008-06-26,-0.009152043831572865
2008-06-27,0.004265363408965328
2008-06-30,-0.006860516410397199
2008-07-01,0.004643870958361163
2008-07-02,0.001898477840726942
2008-07-03,-0.003974215961618621
2008-07-07,-0.002970700645809621
2008-07-08,-0.0013015195472014796
2008-07-09,0.00238555510498184
2008-07-10,0.007441895324922676
2008-07-11,0.005938304038370479
2008-07-14,0.0027363889995395407
2008-07-15,0.0009681348785401944
2008-07-16,-0.006163517244908379
2008-07-17,-0.0007565199408343659
2008-07-18,-0.0001424306992597879
2008-07-21,0.003466336619433852
2008-07-22,-0.007368156622057809
2008-07-23,-0.008979539391228086
2008-07-24,0.0028212266998328683
2008-07-25,0.0013575635150520071
2008-07-28,0.00019055957313174332
2008-07-29,-0.004104529311841798
2008-07-30,-0.0038661229487044757
2008-07-31,0.0020985264435955386
2008-08-01,-0.0018440975411281313
2008-08-04,-0.005255780262822585
2008-08-05,-0.0076314442320395415
2008-08-06,0.002146305153043926
2008-08-07,-0.0020174302634861085
2008-08-08,-0.006188489067501246
2008-08-11,-0.012419052186008805
2008-08-12,-0.0022837399039132844
2008-08-13,0.004037998202988113
2008-08-14,-0.008390022718696266
2008-08-15,-0.006574844396904811
2008-08-18,0.004585845825048507
2008-08-19,0.00633964044248847
2008-08-20,-0.001372878700686253
2008-08-21,0.008648804113671194
2008-08-22,-0.004599528759828719
2008-08-25,-0.0005269422812285152
2008-08-26,0.001194133373737749
2008-08-27,0.000541779825195654
2008-08-28,0.0031794723549443127
2008-08-29,-0.0017438152939301954
2008-09-02,6.706349206364592e-05
2008-09-03,6.626984126989477e-05
2008-09-04,6.587301587290817e-05
2008-09-05,6.547619047614361e-05
2008-09-08,6.706349206342388e-05
2008-09-09,6.46825396826145e-05
2008-09-10,6.42857142856279e-05
2008-09-11,6.26984126981256e-05
2008-09-12,5.793650793672889e-05
2008-09-15,4.0873015872966434e-05
2008-09-16,3.333333333332966e-05
2008-09-17,1.1904761905157102e-06
2008-09-18,9.126984126917037e-06
2008-09-19,3.84920634923791e-05
2008-09-22,5.119047619039918e-05
2008-09-23,3.214285714281395e-05
2008-09-24,1.9841269841336384e-05
2008-09-25,2.9761904762004576e-05
2008-09-26,3.412698412708082e-05
2008-09-29,3.809523809517046e-05
2008-09-30,3.571428571436108e-05
2008-10-01,3.333333333310762e-05
2008-10-02,2.460317460317718e-05
2008-10-03,1.984126984111434e-05
2008-10-06,2.1428571428838694e-05
2008-10-07,3.214285714259191e-05
2008-10-08,2.6587301587222e-05
2008-10-09,2.3015873015896915e-05
2008-10-10,9.523809523903637e-06
2008-10-13,9.523809523681592e-06
2008-10-14,1.3492063492215323e-05
2008-10-15,8.730158730152482e-06
2008-10-16,1.7857142856847474e-05
2008-10-17,3.17460317460494e-05
2008-10-20,4.920634920635436e-05
2008-10-21,4.3253968253997854e-05
2008-10-22,4.0873015872966434e-05
2008-10-23,3.809523809517046e-05
2008-10-24,3.412698412708082e-05
2008-10-27,3.333333333332966e-05
2008-10-28,3.0158730158991176e-05
2008-10-29,2.420634920663467e-05
2008-10-30,1.5873015872802654e-05
2008-10-31,1.7460317460304964e-05
2008-11-03,1.9444444444349784e-05
2008-11-04,1.904761904758523e-05
2008-11-05,1.5476190476260143e-05
2008-11-06,1.2301587301477568e-05
2008-11-07,1.1904761904713013e-05
2008-11-10,1.1507936507948457e-05
2008-11-11,1.1507936507948457e-05
2008-11-12,7.1428571428722165e-06
2008-11-13,8.333333333387927e-06
2008-11-14,5.555555555813996e-06
2008-11-17,4.761904761840796e-06
2008-11-18,4.761904761840796e-06
2008-11-19,2.777777777573931e-06
2008-11-20,1.1904761905157102e-06
2008-11-21,7.93650793751155e-07
2008-11-24,5.158730158605351e-06
2008-11-25,3.96825396853373e-06
2008-11-26,1.984126983822776e-06
2008-11-28,3.968253967645552e-07
2008-12-01,2.7777777777959756e-06
2008-12-02,2.3809523810314204e-06
2008-12-03,7.93650793751155e-07
2008-12-04,7.93650793751155e-07
2008-12-05,7.936507935291104e-07
2008-12-08,1.1904761905157102e-06
2008-12-09,1.1904761902936656e-06
2008-12-10,0.0
2008-12-11,3.968253967645552e-07
2008-12-12,7.93650793751155e-07
2008-12-15,1.5873015872802654e-06
2008-12-16,1.5873015872802654e-06
2008-12-17,1.9841269840448206e-06
2008-12-18,0.0
2008-12-19,7.93650793751155e-07
