horizon,start_month,start_trade_date,end_trade_date,n_days,n_months,years,blend_5050_CAGR,blend_5050_Calmar,blend_5050_DCA,blend_5050_MaxDD,blend_5050_Sharpe,blend_5050_Sortino,blend_5050_Terminal_$1,blend_5050_Vol,cagr_vs_qqq,ivv_bh_CAGR,ivv_bh_Calmar,ivv_bh_DCA,ivv_bh_MaxDD,ivv_bh_Sharpe,ivv_bh_Sortino,ivv_bh_Terminal_$1,ivv_bh_Vol,maxdd_vs_qqq,qqq_bh_CAGR,qqq_bh_Calmar,qqq_bh_DCA,qqq_bh_MaxDD,qqq_bh_Sharpe,qqq_bh_Sortino,qqq_bh_Terminal_$1,qqq_bh_Vol,sharpe_vs_qqq,sixty_forty_CAGR,sixty_forty_Calmar,sixty_forty_DCA,sixty_forty_MaxDD,sixty_forty_Sharpe,sixty_forty_Sortino,sixty_forty_Terminal_$1,sixty_forty_Vol,term_vs_qqq,v19d_CAGR,v19d_Calmar,v19d_DCA,v19d_MaxDD,v19d_Sharpe,v19d_Sortino,v19d_Terminal_$1,v19d_Vol
to_end,2005-12,2005-12-01,,5189,248,20.62,0.1319881570823871,0.26910653705270154,1360061.7008398941,-0.536613370712452,0.7150683418474805,0.9005108199858677,12.84318525633677,0.20194736289892476,0.03256108842181904,0.10822165437179443,0.22019647938547698,964672.4799311057,-0.5518943319267762,0.6277310210701743,0.7675637648386289,8.296960448051893,0.19359436574585123,0.28265509114388265,0.15396887225196787,0.31324821887058013,1884150.3450857205,-0.5340402048487,0.7631833556064969,0.992164675887423,19.083383327940176,0.21919652956948074,0.15201943759808723,0.08280819263319406,0.28731347324405976,564596.4928183306,-0.29922769962053086,0.7594573616192976,0.9865493096317428,5.14588338346894,0.11320207560500446,14.76149356839742,0.1865299606737869,0.7700351457996453,2599657.1082956824,-0.2513851137048173,0.9152027932045841,1.0746987171056492,33.844876896337595,0.21151090678574627
to_end,2006-01,2006-01-03,,5168,247,20.53,0.13310358421554658,0.2710666555272378,1342609.261795258,-0.5366133707124517,0.7191078283986087,0.9056214358560497,12.970531833699086,0.20227563373095878,0.032609529406961046,0.10878800173757086,0.22124043688394798,954759.7434265303,-0.5518943319267757,0.629616449484952,0.7700165378202849,8.312861691617123,0.1939297221493142,0.28265509114388343,0.15565006927060954,0.31610848542576836,1855104.8014559778,-0.5340402048487005,0.7690218561831987,0.9995506059401451,19.428478447800895,0.21951865080798724,0.15247489291586758,0.082592146972019,0.28671222004516916,560068.6983854665,-0.29922769962053103,0.7567047139674763,0.9829516922772974,5.0910037343592,0.1133761115447457,14.9492220457124,0.18825959867757058,0.7759872124609504,2533200.4194112374,-0.2513851137048171,0.9214967490990663,1.080873016382992,34.377700493513295,0.21168998569848313
to_end,2006-02,2006-02-01,,5148,246,20.45,0.1319224754184114,0.26919826810679154,1335902.2416725296,-0.536613370712452,0.7134377074769168,0.8987650577263783,12.571814368887333,0.20247792978255721,0.03142162496131107,0.10794520067095581,0.21995127271263104,948106.6086849006,-0.5518943319267758,0.6251293757795766,0.7648258967155793,8.117922009691204,0.19418358089283613,0.2826550911438835,0.15411740578131017,0.31368596942014604,1850615.7804603307,-0.5340402048487003,0.762584454351979,0.9914987654582513,18.692973270835214,0.2196752351969358,0.14880867490186045,0.08244587609835752,0.2863180948391717,555694.3432058188,-0.2992276996205304,0.7546520289119387,0.9805659468623537,5.045094600130003,0.11352822439500214,13.666046339869485,0.18553903074262124,0.7666770573785536,2523451.2427220624,-0.2513851137048168,0.9113931292538394,1.0687726539711113,32.3590196107047,0.2114687866933688
to_end,2006-03,2006-03-01,,5129,245,20.38,0.13288169298659414,0.27086789398009525,1322127.6495622024,-0.5366133707124516,0.7170162041299769,0.9027484903137878,12.671492937244128,0.20271694386992317,0.031423504131474544,0.10805511497551379,0.22022590946134943,939704.3873441472,-0.5518943319267754,0.625043382293663,0.7646422844541463,8.071703469936693,0.19445279258717818,0.2826550911438828,0.15595999338772426,0.3167574922297682,1829028.1103555912,-0.5340402048486997,0.7693489019557938,0.9994371857885987,19.10230947530837,0.219875839957286,0.14946504472605138,0.08233879980362269,0.28604695463234076,553117.3576190354,-0.2992276996205318,0.7528951806948619,0.9784339714939274,5.004961792532053,0.11368537668032129,13.87109761341139,0.1873834975191988,0.7728507202056517,2478917.9443075196,-0.2513851137048169,0.9188139466818451,1.0759738117050455,32.97340708871976,0.21144995336365005
to_end,2006-04,2006-04-03,,5106,244,20.29,0.13247831276891842,0.2703385530983937,1312015.8238619005,-0.5366133707124515,0.7143612193525402,0.8995109118048955,12.437943077517538,0.20307272886836933,0.030924159278729713,0.10767215694878707,0.21972877213289382,932065.7458241681,-0.5518943319267757,0.6224578909002456,0.7616099969028585,7.940654474136799,0.19481970696200604,0.2826550911438835,0.1555341221832156,0.31620746713214243,1816681.331950295,-0.5340402048487003,0.7668279569501862,0.9960647187673312,18.71106883378331,0.2202156285401417,0.14779105661696412,0.08319370806079607,0.288752235479049,549958.9106801205,-0.2992276996205299,0.7588598643265698,0.985724951739746,5.049080252912535,0.1138585280951143,13.240818566725235,0.18645828146194532,0.7698800983232532,2443009.7244478473,-0.2513851137048168,0.9146190135671504,1.069853178782321,31.951887400508546,0.2116032940330486
to_end,2006-05,2006-05-01,,5087,243,20.21,0.1327019172882533,0.27081798976356086,1317446.634455535,-0.536613370712452,0.714595293568552,0.8998731384762838,12.371025670563313,0.20336623490881353,0.02975011642355696,0.10740644886547956,0.2193981180784405,931690.9047943079,-0.5518943319267763,0.6205821096003966,0.7595925632781871,7.841598122323211,0.195114515758215,0.28265509114388354,0.15626757543147884,0.3175126691413358,1834286.5426990453,-0.5340402048487003,0.769010975632082,0.9986683737067137,18.746829299419232,0.2204968930787034,0.1434064763233307,0.08370704136444207,0.29038787429617524,548441.3213208831,-0.299227699620531,0.7622474060132464,0.9901002553922141,5.0669806928231615,0.11399460980498295,12.560205783026564,0.1860176918550358,0.7685186988477896,2466444.7643175325,-0.25138511370481675,0.9124174519554127,1.0665117791370913,31.307035082445797,0.21173878259352966
to_end,2006-06,2006-06-01,,5065,242,20.13,0.13629725472622023,0.2768018556211861,1308016.365755489,-0.5366133707124524,0.7296728780535368,0.9180498254139777,13.042003221183691,0.20356461262556078,0.029510961214706866,0.1095844313899792,0.22302712037297234,925589.5111607861,-0.5518943319267758,0.6302303456378778,0.7708404524379534,8.085135153550278,0.19530542198061437,0.28265509114388265,0.16133144204499872,0.32578773723261184,1820401.1211337848,-0.5340402048486996,0.7882959124406829,1.0227644318913238,20.210066978387925,0.2207086795493059,0.14305474260176054,0.08510493076604031,0.29471901268850176,544116.0622738517,-0.299227699620531,0.7732241987063043,1.0043327029127873,5.163613889286946,0.11405242146943097,13.256490219648203,0.19084240325970558,0.7847428369643271,2443938.6607357985,-0.251385113704817,0.9313506550424434,1.0874833542510838,33.46655719803613,0.21181352719436047
to_end,2006-07,2006-07-03,,5043,241,20.04,0.1368683787648588,0.2777738600582617,1304334.733564522,-0.5366133707124524,0.7319096190157833,0.9193259560290551,13.027676247601867,0.20365515559436653,0.029702841562078586,0.1099433732808004,0.2236788145788516,919189.6451833427,-0.5518943319267761,0.6314784290294666,0.7714679096911633,8.064097104691385,0.1954889735947071,0.2826550911438838,0.16212522585712996,0.32706763116208143,1825361.1148210042,-0.5340402048487007,0.7914066293319059,1.0249593784152717,20.222525326941,0.2207048289355737,0.14246125126966347,0.08513500092629211,0.29484714222183245,539301.5527009227,-0.29922769962052964,0.7729301669852212,1.0030772282474762,5.1297696357378415,0.11414541167522188,13.287864559518486,0.19182806741920855,0.7883837005614602,2415728.4851659425,-0.2513851137048169,0.9338678806015693,1.090605014412697,33.510389886459485,0.21222266053416503
to_end,2006-08,2006-08-01,,5023,240,19.96,0.13857285541107056,0.2806305687802576,1285653.8414001348,-0.5366133707124516,0.7388330984337581,0.927181817075221,13.28661630390453,0.20382156099579243,0.026863627113612676,0.11015556502760271,0.2241050189217592,909969.451537636,-0.5518943319267764,0.6319560526379868,0.7716484818177859,8.028144818779019,0.19571343479182202,0.28265509114388404,0.16539208225495683,0.3323681242824745,1790359.6866371916,-0.534040204848701,0.8038741035874628,1.0398829330584272,21.132799680087473,0.2208031585852412,0.1303250504406236,0.08486611379637798,0.29405823424554717,533119.244997369,-0.2992276996205322,0.7701628295355657,0.9988490051745186,5.071499596313454,0.1142490465825673,12.15126150878455,0.1922557093685695,0.7901523147268797,2378798.674646841,-0.2513851137048169,0.9341991540280864,1.0916396465747402,33.28406118887202,0.2126233240795347
to_end,2006-09,2006-09-01,,5000,239,19.87,0.13729091573799979,0.2786588511113471,1267113.6292917035,-0.536613370712452,0.7324266420314578,0.9192791117240086,12.839937220492383,0.20415978446520905,0.028559961857341554,0.10948154991769488,0.22314506249632424,900131.9156132146,-0.5518943319267754,0.6279755296741362,0.7671272377251596,7.856692805799893,0.19611034088075482,0.2826550911438835,0.16347675455656563,0.3293977381498998,1757459.402000373,-0.5340402048487003,0.7957233067357141,1.029119455246695,20.170491660670837,0.22107136245626782,0.13607542002587625,0.08390467303006455,0.29117126983988656,527226.066945709,-0.2992276996205308,0.7612570663591722,0.9878438953084477,4.946153977926159,0.11445083812026059,12.464475828825595,0.19203671641390718,0.7898084581674067,2343144.111321321,-0.2513851137048168,0.9317987267615904,1.090034011115612,32.63496748949643,0.21307830045172352
to_end,2006-10,2006-10-02,,4980,238,19.79,0.13580373395581713,0.2763316470114159,1248546.3336636398,-0.5366133707124519,0.7252595427403943,0.910576878872215,12.385067884583512,0.20445543670756924,0.03022371312096106,0.10844913035413106,0.22157710316986673,889868.2660598748,-0.5518943319267757,0.6224950180231431,0.7608860246566815,7.650128474354121,0.1964467887832276,0.2826550911438834,0.16151583837707273,0.32634128323692424,1725617.9759950389,-0.5340402048487003,0.7874451218987392,1.018486581737249,19.276161161892254,0.2213225543009282,0.14195337848186507,0.0829569302008597,0.28831725476571674,521628.8865086733,-0.2992276996205303,0.7525854295344437,0.9773105061719665,4.830398250920747,0.11463483814431641,12.748802228419791,0.1917395514980338,0.7891286115593086,2279167.178081017,-0.2513851137048169,0.9293985003806042,1.0875008956791885,32.024963390312045,0.21344470177574326
to_end,2006-11,2006-11-01,,4958,237,19.71,0.13420681403657575,0.2738407953164038,1233605.7533052843,-0.5366133707124516,0.717503732150231,0.9013582458662552,11.91374654606665,0.20480260328812658,0.02925622655032245,0.10720802078732783,0.21968633480307728,881640.1918252686,-0.5518943319267756,0.6159507760768842,0.7536653467831914,7.416387540006855,0.19683982501298516,0.2826550911438837,0.15955073737485037,0.323289557376968,1699924.7680206725,-0.5340402048487006,0.7790577112144963,1.0077295741025376,18.402441486082274,0.221613391359535,0.13830438849894122,0.08212447557330904,0.28582410394736224,516252.7835779042,-0.29922769962053003,0.744761937830911,0.9676770683310205,4.724879124187887,0.11483735241540524,11.643500053416282,0.18880696392517282,0.779450324715959,2232086.7173617827,-0.2513851137048169,0.9173620997134375,1.0728578588632414,30.045941539498557,0.21359309324767786
to_end,2006-12,2006-12-01,,4937,236,19.62,0.13326679617150594,0.27241743595660384,1226168.4389059583,-0.5366133707124522,0.7126562344584142,0.8959590667037893,11.599415223394773,0.20512391736895272,0.02883829701124374,0.10657505054300254,0.21877016533688787,874535.0075989696,-0.5518943319267763,0.6123324330576178,0.7497745202823916,7.271787399216307,0.19717723204896972,0.28265509114388454,0.1582861506026978,0.3213759213195292,1694624.2959987796,-0.5340402048487011,0.7733438618136895,1.0012003502798568,17.7923701082675,0.2219293012197841,0.13711122495313144,0.08132429391728224,0.28342080256184604,513292.9436660374,-0.2992276996205313,0.7373339861365213,0.9584465760609737,4.626370193528906,0.11501891458924753,11.013176114965116,0.18712444761394154,0.7738831067798448,2217252.3271970083,-0.25138511370481653,0.910455086766821,1.0649160623581588,28.805546223232618,0.21367632035858217
to_end,2007-01,2007-01-03,,4917,235,19.53,0.1340061707318445,0.27376455646433934,1213663.9927777606,-0.5366133707124512,0.7149875088028174,0.8987441388762801,11.631904568968592,0.20546613698455907,0.02838141931760685,0.10627761679549086,0.21841011752391762,867278.9881308457,-0.5518943319267763,0.6102237767641785,0.7474113988021963,7.175838206509309,0.19753295510065602,0.2826550911438835,0.16010576778663377,0.32445522899167356,1674068.2017533018,-0.5340402048487005,0.7795887941471614,1.008856994675522,18.133045682262505,0.22226093840214584,0.1355529369744667,0.08182700228371531,0.28505024188650396,509554.6738475913,-0.2992276996205294,0.7403064059524099,0.9624853985848523,4.639637775605225,0.11521570996841703,10.926285883421649,0.18848718710424062,0.778630907879388,2184017.2627214347,-0.25138511370481703,0.9151417311216281,1.0691042434915208,29.059331565684154,0.21388623494575432
to_end,2007-02,2007-02-01,,4897,234,19.46,0.13353717622013161,0.2731120286914739,1210102.140753568,-0.5366133707124524,0.712209243717612,0.8954645723979172,11.424184905638974,0.20577599573582128,0.028455490435245867,0.10588415069319757,0.2178870565885509,865301.0692256188,-0.5518943319267761,0.6077163875315114,0.7446259480236049,7.06950807681563,0.19787294533865882,0.2826550911438841,0.1595639199652834,0.32368443329849833,1668006.2261030858,-0.5340402048487009,0.7768605290360979,1.0051937862990707,17.758618907600837,0.22251162802613375,0.13616383755665595,0.08189352824096963,0.2853228529752407,506143.9619156158,-0.2992276996205313,0.739894910190941,0.9624327310178807,4.616279519628026,0.11539003684038811,10.686734925721794,0.18801941040052927,0.7771371815697635,2186254.15678952,-0.25138511370481675,0.9130243665927539,1.0659261429755247,28.44535383332263,0.21397098029509073
